company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,start_dt,stop_dt,dt
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395408448,【RU】Purchase,6074395408648,CG[11.07]RU,0,0,0,1.052632,1.25,0,1.1875,19,0,0.02,0,0,0,Games,Role Playing,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0.357143,0.454545,0,1.272727,56,0,0.02,0,0,0,Games,Role Playing,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395409248,【RU】Purchase,6074395408848,CG[11.07]RU,0,17,0.007059,0.313316,0.528634,4.438642,1.687225,383,0,0.12,0,0,0,Games,Role Playing,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,51,0.003922,0.202224,0.3125,5.156724,1.545313,989,1,0.2,0,0,0,Games,Role Playing,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074394169448,TRSOC[iOS]EngagementZMR11.07,6074394170048,【TR】Purchase,6074394169848,CG[11.07]TR,0,10,0.044,0.570687,0.839695,1.297017,1.471374,771,0,0.44,0,4,0,Games,Role Playing,,,1212404025531156,https://itunes.apple.com/app/id1063631875,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074394169048,TRSOC[Android]EngagementZMR11.07,6074394169648,【TR】Purchase,6074394169248,CG[11.07]TR,0,56,0.03,0.558511,0.768879,1.861702,1.376659,3008,0,1.68,0,1,0,Games,Role Playing,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjtr,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391337248,ESSOC[iOS]EngagementZMR11.07,6074391337048,【ES】Purchase,6074391337648,CG[11.07]ES,0,5,0.008,0.449438,0.571429,5.617978,1.271429,89,0,0.04,0,0,0,Games,Role Playing,,,1212404025531156,https://itunes.apple.com/app/id1095231372,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,164,0.009268,0.41989,0.539198,4.530387,1.284143,3620,1,1.52,0,12,0,Games,Role Playing,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,3,0.023333,0.679612,0.804598,2.912621,1.183908,103,0,0.07,0,0,0,Games,Role Playing,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391822048,【MainCity】Purchase,6074391821848,CG[11.07]EN,0,0,0,3.488372,4.285714,0,1.228571,43,0,0.15,0,0,0,Games,Role Playing,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,20171127
