company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,start_dt,stop_dt,dt
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618424137,eyou_idx_iOS_US_160205,6041618462137,adset,6041618476137,pic-2,0,0,0,6,6,0,1,5,0,0.03,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12520990_6041617951937_980365965_n.png?oh=2bb3af00c14ee7eba93556904b9d6621&oe=5A8CE036,dbaa615d2e058e97588d4fa75a162df0,,https://itunes.apple.com/app/id1027654317,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618424137,eyou_idx_iOS_US_160205,6041618462137,adset,6041618471937,pic-1,0,2,0.265,24.090909,26.5,9.090909,1.1,22,0,0.53,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/l/t45.1600-4/12408963_6041618057337_1239466640_n.png?oh=c224c480dd22304afa32a2690f46d98b&oe=5AA19A67,3e2550fb54b06910c310981146fc11e3,,https://itunes.apple.com/app/id1027654317,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618423937,eyou_idx_iOS_PH_160205,6041618461537,adset,6041618473937,pic-2,0,1,0.22,1.392405,1.437908,0.632911,1.03268,158,0,0.22,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12520990_6041617951937_980365965_n.png?oh=2bb3af00c14ee7eba93556904b9d6621&oe=5A8CE036,dbaa615d2e058e97588d4fa75a162df0,,https://itunes.apple.com/app/id1027654317,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618423937,eyou_idx_iOS_PH_160205,6041618461537,adset,6041618471337,pic-1,0,6,0.065,1.969697,2.041885,3.030303,1.036649,198,0,0.39,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/l/t45.1600-4/12408963_6041618057337_1239466640_n.png?oh=c224c480dd22304afa32a2690f46d98b&oe=5AA19A67,3e2550fb54b06910c310981146fc11e3,,https://itunes.apple.com/app/id1027654317,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618422937,eyou_idx_iOS_ME_160205,6041618463337,adset,6041618470737,pic-1,0,0,0,3.636364,3.75,0,1.03125,33,0,0.12,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/l/t45.1600-4/12408963_6041618057337_1239466640_n.png?oh=c224c480dd22304afa32a2690f46d98b&oe=5AA19A67,3e2550fb54b06910c310981146fc11e3,,https://itunes.apple.com/app/id1027654317,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618422937,eyou_idx_iOS_ME_160205,6041618463337,adset,6041618468337,pic-2,0,0,0,5,5,0,1,4,0,0.02,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12520990_6041617951937_980365965_n.png?oh=2bb3af00c14ee7eba93556904b9d6621&oe=5A8CE036,dbaa615d2e058e97588d4fa75a162df0,,https://itunes.apple.com/app/id1027654317,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618422737,eyou_idx_Android_PH_160205,6041618462737,adset,6041618489737,pic-2,0,28,0.062143,1.797521,1.872982,2.892562,1.041981,968,3,1.74,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12520990_6041617951937_980365965_n.png?oh=2bb3af00c14ee7eba93556904b9d6621&oe=5A8CE036,dbaa615d2e058e97588d4fa75a162df0,,http://play.google.com/store/apps/details?id=com.eyougame.immortaldreamx,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618422737,eyou_idx_Android_PH_160205,6041618462737,adset,6041618486137,pic-1,0,90,0.093333,1.966753,2.082817,2.107235,1.059013,4271,14,8.4,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/l/t45.1600-4/12408963_6041618057337_1239466640_n.png?oh=c224c480dd22304afa32a2690f46d98b&oe=5AA19A67,3e2550fb54b06910c310981146fc11e3,,http://play.google.com/store/apps/details?id=com.eyougame.immortaldreamx,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618422537,eyou_idx_Android_ME_160205,6041618463137,adset,6041618486937,pic-2,0,1,0.1,3.846154,4,3.846154,1.04,26,0,0.1,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12520990_6041617951937_980365965_n.png?oh=2bb3af00c14ee7eba93556904b9d6621&oe=5A8CE036,dbaa615d2e058e97588d4fa75a162df0,,http://play.google.com/store/apps/details?id=com.eyougame.immortaldreamx,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041618422537,eyou_idx_Android_ME_160205,6041618463137,adset,6041618484737,pic-1,0,3,0.05,2.631579,2.631579,5.263158,1,57,2,0.15,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/l/t45.1600-4/12408963_6041618057337_1239466640_n.png?oh=c224c480dd22304afa32a2690f46d98b&oe=5AA19A67,3e2550fb54b06910c310981146fc11e3,,http://play.google.com/store/apps/details?id=com.eyougame.immortaldreamx,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6041050316937,eyou_sok_Android_Pay1%_UK_160126,6041050323337,set-1,6041050358937,StormofKnight-1,0,0,0,45,45,0,1,2,0,0.09,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12447572_6041049461537_1738745601_n.png?oh=268fddd87e8523cb8a72be42eb97821e&oe=5AA26AF7,b18a100db5ed51ddbe1e697765fa15ba,,http://play.google.com/store/apps/details?id=com.eyougame.hero.en,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783937,eyou_zxx_iOS_SG_160123,6040867790537,20-35,6040867815137,醉仙侠-应用安装,0,0,0,10,10,0,1,1,0,0.01,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12503296_6040771714337_359002778_n.png?oh=c106ffec34b2cc9c998c73aa03a43c3f&oe=5A8BD3D7,605096a1de2030877c8a2cf37740b161,,https://itunes.apple.com/app/id990530471,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783937,eyou_zxx_iOS_SG_160123,6040867790537,20-35,6040867804137,醉仙侠-应用安装(2),0,0,0,8.571429,8.888889,0,1.037037,28,0,0.24,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12480925_6040867552337_1180441612_n.png?oh=54e3fe9a237da5f3f0dfbe6aea27c33f&oe=5AA3B861,c712c353c00b506cd2e16e6516e20e13,,https://itunes.apple.com/app/id990530471,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783937,eyou_zxx_iOS_SG_160123,6040867790537,20-35,6040867802737,醉仙侠-应用安装(1),0,1,0.23,12.777778,13.529412,5.555556,1.058824,18,0,0.23,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12061600_6040867545737_1492463722_n.png?oh=6ea5d87f9371634c2ddc85c605e5e49f&oe=5AA543FA,2c5257e1053c99602e89a17f6a546a12,,https://itunes.apple.com/app/id990530471,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783737,eyou_zxx_Android_MY_160123,6040867790337,20-35,6040867836737,醉仙侠-应用安装,0,0,0,7.313433,7.313433,0,1,67,0,0.49,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12503296_6040771714337_359002778_n.png?oh=c106ffec34b2cc9c998c73aa03a43c3f&oe=5A8BD3D7,605096a1de2030877c8a2cf37740b161,,http://play.google.com/store/apps/details?id=com.eyougame.dream,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783737,eyou_zxx_Android_MY_160123,6040867790337,20-35,6040867825137,醉仙侠-应用安装(2),0,1,0.52,5.416667,5.842697,1.041667,1.078652,96,0,0.52,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12480925_6040867552337_1180441612_n.png?oh=54e3fe9a237da5f3f0dfbe6aea27c33f&oe=5AA3B861,c712c353c00b506cd2e16e6516e20e13,,http://play.google.com/store/apps/details?id=com.eyougame.dream,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783737,eyou_zxx_Android_MY_160123,6040867790337,20-35,6040867819537,醉仙侠-应用安装(1),0,1,0.39,4.814815,4.814815,1.234568,1,81,0,0.39,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12061600_6040867545737_1492463722_n.png?oh=6ea5d87f9371634c2ddc85c605e5e49f&oe=5AA543FA,2c5257e1053c99602e89a17f6a546a12,,http://play.google.com/store/apps/details?id=com.eyougame.dream,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783537,eyou_zxx_iOS_MY_160123,6040867790137,20-35,6040867812937,醉仙侠-应用安装(1),0,4,0.835,8.287841,8.608247,0.992556,1.03866,403,0,3.34,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12061600_6040867545737_1492463722_n.png?oh=6ea5d87f9371634c2ddc85c605e5e49f&oe=5AA543FA,2c5257e1053c99602e89a17f6a546a12,,https://itunes.apple.com/app/id990530471,,2017-11-27,2017-11-27,20171127
10001,511273569054473,521249594723537,Domob-Diansheng1119-01,6040867783537,eyou_zxx_iOS_MY_160123,6040867790137,20-35,6040867796337,醉仙侠-应用安装,0,9,0.286667,7.226891,7.435159,2.521008,1.028818,357,0,2.58,0,0,0,Games,Role Playing,https://scontent.xx.fbcdn.net/v/t45.1600-4/12503296_6040771714337_359002778_n.png?oh=c106ffec34b2cc9c998c73aa03a43c3f&oe=5A8BD3D7,605096a1de2030877c8a2cf37740b161,,https://itunes.apple.com/app/id990530471,,2017-11-27,2017-11-27,20171127
