company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,country,start_dt,stop_dt,year,month,week,dt
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395408448,【RU】Purchase,6074395408648,CG[11.07]RU,0,0,0,1.052632,1.25,0,1.1875,19,0,0.02,0,0,0,Games,Role Playing,RU,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0,0,0,1.25,5,0,0,0,0,0,Games,Role Playing,AM,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0,0,0,1.5,9,0,0,0,0,0,Games,Role Playing,AZ,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,BY,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,1.25,1.666667,0,1.333333,8,0,0.01,0,0,0,Games,Role Playing,GE,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0.454545,0.588235,0,1.294118,22,0,0.01,0,0,0,Games,Role Playing,KZ,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0,0,0,1,2,0,0,0,0,0,Games,Role Playing,TJ,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0,0,0,1.333333,4,0,0,0,0,0,Games,Role Playing,UA,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395409048,RUSOC[iOS]EngagementZMR11.07,6074395908648,【FSU】Purchase,6074395908448,CG[11.07]RU,0,0,0,0,0,0,1,5,0,0,0,0,0,Games,Role Playing,UZ,,,1212404025531156,https://itunes.apple.com/app/id1058706277,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395409248,【RU】Purchase,6074395408848,CG[11.07]RU,0,17,0.007059,0.313316,0.528634,4.438642,1.687225,383,0,0.12,0,0,0,Games,Role Playing,RU,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,3,0,0,0,13.043478,1.4375,23,0,0,0,0,0,Games,Role Playing,AM,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,9,0.002222,0.246914,0.434783,11.111111,1.76087,81,0,0.02,0,0,0,Games,Role Playing,AZ,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,7,0.002857,0.21978,0.4,7.692308,1.82,91,0,0.02,0,0,0,Games,Role Playing,BY,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,3,0,0,0,11.111111,2.076923,27,0,0,0,0,0,Games,Role Playing,GE,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,4,0.005,0.21978,0.333333,4.395604,1.516667,91,0,0.02,0,0,0,Games,Role Playing,KG,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,9,0.006667,0.384615,0.566038,5.769231,1.471698,156,1,0.06,0,0,0,Games,Role Playing,KZ,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,1,0,0,0,9.090909,1.1,11,0,0,0,0,0,Games,Role Playing,MD,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,1,0,0,0,12.5,1.142857,8,0,0,0,0,0,Games,Role Playing,TJ,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,12,0.005833,0.157658,0.236486,2.702703,1.5,444,0,0.07,0,0,0,Games,Role Playing,UA,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074395408248,RUSOC[Android]EngagementZMR11.07,6074395908048,【FSU】Purchase,6074395908248,CG[11.07]RU,0,2,0.005,0.172414,0.27027,3.448276,1.567568,58,0,0.01,0,0,0,Games,Role Playing,UZ,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjru,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074394169448,TRSOC[iOS]EngagementZMR11.07,6074394170048,【TR】Purchase,6074394169848,CG[11.07]TR,0,10,0.044,0.570687,0.839695,1.297017,1.471374,771,0,0.44,0,4,0,Games,Role Playing,TR,,,1212404025531156,https://itunes.apple.com/app/id1063631875,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074394169048,TRSOC[Android]EngagementZMR11.07,6074394169648,【TR】Purchase,6074394169248,CG[11.07]TR,0,56,0.03,0.558511,0.768879,1.861702,1.376659,3008,0,1.68,0,1,0,Games,Role Playing,TR,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjtr,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391337248,ESSOC[iOS]EngagementZMR11.07,6074391337048,【ES】Purchase,6074391337648,CG[11.07]ES,0,0,0,0,0,0,1,10,0,0,0,0,0,Games,Role Playing,CL,,,1212404025531156,https://itunes.apple.com/app/id1095231372,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391337248,ESSOC[iOS]EngagementZMR11.07,6074391337048,【ES】Purchase,6074391337648,CG[11.07]ES,0,0,0,0.454545,0.588235,0,1.294118,22,0,0.01,0,0,0,Games,Role Playing,CO,,,1212404025531156,https://itunes.apple.com/app/id1095231372,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391337248,ESSOC[iOS]EngagementZMR11.07,6074391337048,【ES】Purchase,6074391337648,CG[11.07]ES,0,4,0.0025,0.333333,0.4,13.333333,1.2,30,0,0.01,0,0,0,Games,Role Playing,MX,,,1212404025531156,https://itunes.apple.com/app/id1095231372,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391337248,ESSOC[iOS]EngagementZMR11.07,6074391337048,【ES】Purchase,6074391337648,CG[11.07]ES,0,0,0,1.111111,1.111111,0,1,9,0,0.01,0,0,0,Games,Role Playing,PE,,,1212404025531156,https://itunes.apple.com/app/id1095231372,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391337248,ESSOC[iOS]EngagementZMR11.07,6074391337048,【ES】Purchase,6074391337648,CG[11.07]ES,0,1,0.01,0.555556,1,5.555556,1.8,18,0,0.01,0,0,0,Games,Role Playing,VE,,,1212404025531156,https://itunes.apple.com/app/id1095231372,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,35,0.007714,0.402385,0.55102,5.216095,1.369388,671,1,0.27,0,1,0,Games,Role Playing,CL,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,22,0.011364,0.363901,0.461255,3.202329,1.267528,687,0,0.25,0,2,0,Games,Role Playing,CO,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,0,0,0.714286,1,0,1.4,14,0,0.01,0,0,0,Games,Role Playing,ES,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,59,0.012712,0.583658,0.685558,4.59144,1.174589,1285,0,0.75,0,1,0,Games,Role Playing,MX,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,39,0.005641,0.278481,0.382609,4.936709,1.373913,790,0,0.22,0,8,0,Games,Role Playing,PE,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391336848,ESSOC[Android]EngagementZMR11.07,6074391337848,【ES】Purchase,6074391337448,CG[11.07]ES,0,14,0.002857,0.174672,0.264901,6.113537,1.516556,229,0,0.04,0,0,0,Games,Role Playing,VE,,,1212404025531156,http://play.google.com/store/apps/details?id=com.allstargames.ggplay.wsjjes,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,BN,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1.333333,4,0,0,0,0,0,Games,Role Playing,BR,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,10,10,0,1,1,0,0.01,0,0,0,Games,Role Playing,CO,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,10,10,0,1,1,0,0.01,0,0,0,Games,Role Playing,CZ,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,3,0,0,0,0,0,Games,Role Playing,DO,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,3,0,0,0,0,0,Games,Role Playing,EG,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,GE,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,HU,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1.2,6,0,0,0,0,0,Games,Role Playing,ID,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,2,2,0,0,0,0,0,Games,Role Playing,IL,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,4,0,0,0,0,0,Games,Role Playing,IQ,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,4,4,0,0,0,0,0,Games,Role Playing,IT,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,3,0,0,0,0,0,Games,Role Playing,KH,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,LV,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1.5,3,0,0,0,0,0,Games,Role Playing,LY,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,2,0,0,0,0,0,Games,Role Playing,MX,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,3,0,0,0,0,0,Games,Role Playing,MY,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,2,2,0,0,0,0,0,Games,Role Playing,NI,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,5,5,0,1,2,0,0.01,0,0,0,Games,Role Playing,OM,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0,0,0,1,2,0,0,0,0,0,Games,Role Playing,PE,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,0.47619,0.454545,0,0.954545,21,0,0.01,0,0,0,Games,Role Playing,PH,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,1,0,0,0,100,1,1,0,0,0,0,0,Games,Role Playing,PK,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,10,10,0,1,1,0,0.01,0,0,0,Games,Role Playing,PL,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,0,0,5,5,0,1,2,0,0.01,0,0,0,Games,Role Playing,PR,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,520655041449659,Domob-koram-1117-01,6074391322648,ENSOC[iOS]EngagementZMR11.07,6074391321848,【WWOts】Purchase,6074391321648,CG[11.07]EN,0,1,0,0,0,50,2,2,0,0,0,0,0,Games,Role Playing,RO,,,1212404025531156,https://itunes.apple.com/app/id1049615757,,2017-11-27,2017-11-27,2017,11,1,20171127
