company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,country,start_dt,stop_dt,year,month,week,dt
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,1,2,0,0,0,0,0,unknow,unknow,AE,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,0,1,0,0,0,0,0,unknow,unknow,BD,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,1,3,0,0,0,0,0,unknow,unknow,BH,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,2,0.02,0.547945,0.547945,2.739726,1,73,0,0.04,0,0,0,unknow,unknow,DJ,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,142,0.007887,0.418223,0.434951,5.302465,1.04,2678,0,1.12,0,0,0,unknow,unknow,DZ,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,240,0.006333,0.111896,0.11826,1.766784,1.056874,13584,0,1.52,0,0,0,unknow,unknow,EG,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,1,0,0,0,4.545455,1,22,0,0,0,0,0,unknow,unknow,GM,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,1,0.01,0.833333,0.833333,8.333333,1,12,0,0.01,0,0,0,unknow,unknow,ID,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,17,0.007059,0.233463,0.238095,3.307393,1.019841,514,0,0.12,0,0,0,unknow,unknow,IQ,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,3,0.006667,1.052632,2.5,15.789474,2.375,19,0,0.02,0,0,0,unknow,unknow,JO,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,1.25,20,0,0,0,0,0,unknow,unknow,KW,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,1,4,0,0,0,0,0,unknow,unknow,LB,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,75,0.007333,0.368386,0.404412,5.023443,1.097794,1493,0,0.55,0,0,0,unknow,unknow,LY,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,123,0.005935,0.497275,0.524425,8.378747,1.054598,1468,0,0.73,0,0,0,unknow,unknow,MA,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,2,0.005,0.416667,0.416667,8.333333,1,24,0,0.01,0,0,0,unknow,unknow,ML,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,65,0.001385,0.07563,0.076014,5.462185,1.005068,1190,0,0.09,0,0,0,unknow,unknow,MR,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,1,12,0,0,0,0,0,unknow,unknow,OM,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,1.333333,1.333333,0,1,15,0,0.02,0,0,0,unknow,unknow,PK,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,9,0.003333,0.326087,0.326087,9.782609,1,92,0,0.03,0,0,0,unknow,unknow,PS,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0,0,0,1,7,0,0,0,0,0,unknow,unknow,QA,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,0,0,0.3125,0.3125,0,1,32,0,0.01,0,0,0,unknow,unknow,SA,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,1,0,0,0,14.285714,1,7,0,0,0,0,0,unknow,unknow,SN,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,9,0.008889,0.372093,0.454545,4.186047,1.221591,215,0,0.08,0,0,0,unknow,unknow,SO,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,5,0.002,0.095238,0.095238,4.761905,1,105,0,0.01,0,0,0,unknow,unknow,SS,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,31,0.005484,0.241821,0.247093,4.409673,1.021802,703,0,0.17,0,0,0,unknow,unknow,TN,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295901885573,CRIArabic,6048441061194,CRIarabic-主页赞-长期,6056710346194,主页赞——阿拉伯国家东南亚全,6072124265194,CRIarabic-主页赞,0,107,0.003551,0.223005,0.241117,6.279343,1.081218,1704,0,0.38,0,0,0,unknow,unknow,YE,,,1101187940025432,,,2017-11-27,2017-11-27,2017,11,1,20171127
