company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,country,start_dt,stop_dt,year,month,week,dt
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096023219124,PH-Value-A1203-Seal-ANOBT-VD-Male-Install10%-1121Haochen,6096023229724,VD39_ClownBattle_S_COVERPIC101,6096023223324,VD39_ClownBattle_S_COVERPIC101,0,41,0.42878,1.558234,1.586213,0.363411,1.017955,11282,14,17.58,0,0,0,Games,Role Playing,PH,,,171817436744371,http://play.google.com/store/apps/details?id=th.in.siamgame.ggplay.xw,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096023219124,PH-Value-A1203-Seal-ANOBT-VD-Male-Install10%-1121Haochen,6096023229924,VD37_PriestBattle_S_COVERPIC101,6096023223124,VD37_PriestBattle_S_COVERPIC101,0,20,0.5875,1.302516,1.314171,0.221705,1.008948,9021,7,11.75,0,0,0,Games,Role Playing,PH,,,171812766744838,http://play.google.com/store/apps/details?id=th.in.siamgame.ggplay.xw,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096023219124,PH-Value-A1203-Seal-ANOBT-VD-Male-Install10%-1121Haochen,6096023219924,VD86_S,6096023225524,VD86_S,0,26,0.140769,1.506173,1.511772,1.069959,1.003717,2430,2,3.66,0,0,0,Games,Role Playing,PH,,,169964163596365,http://play.google.com/store/apps/details?id=th.in.siamgame.ggplay.xw,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096023219124,PH-Value-A1203-Seal-ANOBT-VD-Male-Install10%-1121Haochen,6096023227524,VD24_10s_S,6096023221924,VD24_10s_S,0,11,0.507273,2.003591,2.020275,0.394973,1.008327,2785,2,5.58,0,0,0,Games,Role Playing,PH,,,169214533671328,http://play.google.com/store/apps/details?id=th.in.siamgame.ggplay.xw,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096023219124,PH-Value-A1203-Seal-ANOBT-VD-Male-Install10%-1121Haochen,6096023230324,VD16_10S,6096023224724,VD16_10S,0,4,1.765,2.554269,2.604205,0.144718,1.01955,2764,1,7.06,0,0,0,Games,Role Playing,PH,,,172092203383561,http://play.google.com/store/apps/details?id=th.in.siamgame.ggplay.xw,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096023219124,PH-Value-A1203-Seal-ANOBT-VD-Male-Install10%-1121Haochen,6096023230524,VD88_L,6096023224924,VD88_S,0,3,1.263333,2.074439,2.09856,0.164204,1.011628,1827,1,3.79,0,0,0,Games,Role Playing,PH,,,173669959892452,http://play.google.com/store/apps/details?id=th.in.siamgame.ggplay.xw,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096022523524,PH-Value-A1203-Seal-IOSOBT-VD-Male-Similar-1121Haochen,6096022525524,VD27_SwordmanBattle_S,6096022524324,VD27_SwordmanBattle_S,0,64,0.212344,1.767,1.907368,0.832141,1.079439,7691,8,13.59,0,0,0,Games,Role Playing,PH,,,169215050337943,https://itunes.apple.com/app/id1258412745,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096022523524,PH-Value-A1203-Seal-IOSOBT-VD-Male-Similar-1121Haochen,6096022529124,VD40_Character,6096022525924,VD40_Character,0,37,0.467568,2.58982,2.937182,0.553892,1.134126,6680,4,17.3,0,0,0,Games,Role Playing,PH,,,169216587004456,https://itunes.apple.com/app/id1258412745,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096022523524,PH-Value-A1203-Seal-IOSOBT-VD-Male-Similar-1121Haochen,6096022526724,VD38_SwordmanBattle_S,6096022524524,VD38_SwordmanBattle_S,0,8,0.83,3.343404,3.483736,0.40282,1.041973,1986,1,6.64,0,0,0,Games,Role Playing,PH,,,169216207004494,https://itunes.apple.com/app/id1258412745,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,525237127658117,Domob-KORAMGAMES-1201-03,6096022523524,PH-Value-A1203-Seal-IOSOBT-VD-Male-Similar-1121Haochen,6096022528124,VD59_S_EN,6096022525724,VD59_S_EN,0,6,1.191667,3.862777,4.291717,0.324149,1.111044,1851,1,7.15,0,0,0,Games,Role Playing,PH,,,169220743670707,https://itunes.apple.com/app/id1258412745,,2017-11-27,2017-11-27,2017,11,1,20171127
