company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,country,start_dt,stop_dt,year,month,week,dt
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087908141078,PH_MPST_pp,6087908142078,MPST,6087908142878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,0,0,0,0,0,1,1,0,0,0,0,0,unknow,unknow,ID,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087908141078,PH_MPST_pp,6087908142078,MPST,6087908142878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,0,0,0,0,0,1,2,0,0,0,0,0,unknow,unknow,KW,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087908141078,PH_MPST_pp,6087908142078,MPST,6087908142878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,49,0.006939,0.427673,0.430925,6.163522,1.007605,795,0,0.34,0,0,0,unknow,unknow,PH,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087908141078,PH_MPST_pp,6087908142078,MPST,6087908142878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,0,0,5,5,0,1,2,0,0.01,0,0,0,unknow,unknow,QA,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087908141078,PH_MPST_pp,6087908142078,MPST,6087908142878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,1,0.01,0.909091,0.909091,9.090909,1,11,0,0.01,0,0,0,unknow,unknow,SA,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087838913878,PHMPST,6087838914678,MPST_i,6087838916878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,0,0,0,0,0,1,3,0,0,0,0,0,unknow,unknow,AE,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087838913878,PHMPST,6087838914678,MPST_i,6087838916878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,2,0,0,0,28.571429,1,7,0,0,0,0,0,unknow,unknow,CN,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087838913878,PHMPST,6087838914678,MPST_i,6087838916878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,0,0,0,0,0,1,9,0,0,0,0,0,unknow,unknow,HK,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087838913878,PHMPST,6087838914678,MPST_i,6087838916878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,5,0.006,1.875,7.5,31.25,4,16,0,0.03,0,0,0,unknow,unknow,ID,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,516295858552244,Bluefocus-ChinaRadio-1105-01,6087838913878,PHMPST,6087838914678,MPST_i,6087838916878,帖子：“SaMgaPinoysaTsinangayongarawibabahagiponaminangmgapanayamhinggilsaikatlongtaonngpagdaraosngPing...”-参与互动,0,0,0,0.333333,0.416667,0,1.25,30,0,0.01,0,0,0,unknow,unknow,KW,,,,,http://filipino.cri.cn/401/2017/11/17/109s152840.htm,2017-11-27,2017-11-27,2017,11,1,20171127
