company_id,business_id,account_id,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,buying_type,clicks,cpc,cpm,cpp,ctr,frequency,impressions,mobile_app_install,spend,fb_mobile_add_to_cart,fb_mobile_purchase,fb_onsite_conversion_purchase,category,sub_category,image_url,image_hash,video_id,promoted_url,link,country,start_dt,stop_dt,year,month,week,dt
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,2,0.115,6.216216,6.571429,5.405405,1.057143,37,1,0.23,0,0,0,Games,Role Playing,AE,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,0,0,0,1,2,0,0,0,0,0,Games,Role Playing,AF,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,AL,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,1.25,1.25,0,1,8,0,0.01,0,0,0,Games,Role Playing,AR,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,5.555556,5.555556,0,1,9,0,0.05,0,0,0,Games,Role Playing,AT,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,1,0.27,9,9.642857,3.333333,1.071429,30,0,0.27,0,0,0,Games,Role Playing,AU,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,AW,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,0,0,0,1,1,0,0,0,0,0,Games,Role Playing,AZ,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,10,10,0,1,3,0,0.03,0,0,0,Games,Role Playing,BE,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,2.857143,2.857143,0,1,7,0,0.02,0,0,0,Games,Role Playing,BG,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,0,0,2.5,2.5,0,1,4,0,0.01,0,0,0,Games,Role Playing,BH,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,1,0.03,1.666667,1.666667,5.555556,1,18,0,0.03,0,0,0,Games,Role Playing,BN,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
10001,511273569054473,559461757568987,Domob-Diansheng-0506-01,6074960346544,eyou_ct_cxq_ios_ww_0907_aeo,6074960347344,ww_lalctinstall_ios_M_aeo,6080652025944,Jan_M_12,0,6,0.096667,4.53125,4.677419,4.6875,1.032258,128,0,0.58,0,0,0,Games,Role Playing,BR,https://scontent.xx.fbcdn.net/v/t45.1600-4/23842396_6080652046144_1483911436991201280_n.png?oh=5a49d5d689bd6e0b181575fa2d995c65&oe=5ACD6928,8b05601f69276fef1e9506b1bec5e9f7,,https://itunes.apple.com/app/id1174746552,,2017-11-27,2017-11-27,2017,11,1,20171127
